creator,creatorLabel,linkcount
http://www.wikidata.org/entity/Q19569218,Adam Dircksz,2
http://www.wikidata.org/entity/Q9024458,Louisa Courtauld,2
http://www.wikidata.org/entity/Q1548881,Harold Cousins,2
http://www.wikidata.org/entity/Q6779206,Mary Chase Perry Stratton,1
http://www.wikidata.org/entity/Q20127275,Thomas Thompson,1
http://www.wikidata.org/entity/Q20127345,Joseph Kyle,1
http://www.wikidata.org/entity/Q20822488,William P. Chappel,1
http://www.wikidata.org/entity/Q20887106,Hugh Bridport,1
http://www.wikidata.org/entity/Q21095000,Cephas Giovanni Thompson,1
http://www.wikidata.org/entity/Q21534570,Sarah Eakin Cowan,1
http://www.wikidata.org/entity/Q56739442,Mary Newbold Sargent,1
http://www.wikidata.org/entity/Q18508617,Platt Powell Ryder,1
http://www.wikidata.org/entity/Q21978967,Helen Winslow Durkee,1
http://www.wikidata.org/entity/Q29438542,James Horton Whitehouse,1
http://www.wikidata.org/entity/Q56006667,John Townsend,1
http://www.wikidata.org/entity/Q20204965,Ebenezer Mack,1
http://www.wikidata.org/entity/Q20879492,Daniel Dickinson,1
http://www.wikidata.org/entity/Q20981242,Moses B. Russell,1
http://www.wikidata.org/entity/Q21152710,George Harvey,1
http://www.wikidata.org/entity/Q21995317,Stacy Tolman,1
http://www.wikidata.org/entity/Q66085116,House of Drécoll,1
http://www.wikidata.org/entity/Q21014939,Grace Hamilton McIntyre,1
http://www.wikidata.org/entity/Q21995153,Nathaniel Hancock,1
http://www.wikidata.org/entity/Q21995263,Oliver Frazer,1
http://www.wikidata.org/entity/Q21995297,Ruth Whittier Shute,1
http://www.wikidata.org/entity/Q65555149,Nivelet,1
http://www.wikidata.org/entity/Q4742351,Amelung House and Glassworks,1
http://www.wikidata.org/entity/Q20823861,Virginia Hendrickson Irvin,1
http://www.wikidata.org/entity/Q22002751,Howard Gardiner Cushing,1
http://www.wikidata.org/entity/Q22328308,Xu Xiang,1
http://www.wikidata.org/entity/Q1556712,Gustave Herter,1
http://www.wikidata.org/entity/Q20887173,Jake Berthot,1
http://www.wikidata.org/entity/Q21071029,Philippe Abraham Peticolas,1
http://www.wikidata.org/entity/Q21995241,Mary Way,1
http://www.wikidata.org/entity/Q63073567,Hope Sandrow,1
http://www.wikidata.org/entity/Q18593505,Thomas Forster,1
http://www.wikidata.org/entity/Q18810870,John Robinson,1
http://www.wikidata.org/entity/Q20127348,John Henry Hill,1
http://www.wikidata.org/entity/Q20127418,John Paradise,1
http://www.wikidata.org/entity/Q21009925,Jacob Hart Lazarus,1
http://www.wikidata.org/entity/Q21647648,Robert Lee MacCameron,1
http://www.wikidata.org/entity/Q21994088,James Guy Evans,1
http://www.wikidata.org/entity/Q65121689,Lawrence Arthur Jones,1
http://www.wikidata.org/entity/Q20855654,Walter Robertson,1
http://www.wikidata.org/entity/Q20926463,Albertus Del Orient Browere,1
http://www.wikidata.org/entity/Q21693931,Savinien Edme Dubourjal,1
http://www.wikidata.org/entity/Q22667538,John A. Woodside,1
http://www.wikidata.org/entity/Q51325709,William G. Armstrong,1
http://www.wikidata.org/entity/Q22673609,Otto Boetticher,1
http://www.wikidata.org/entity/Q18508515,Master of Monte Oliveto,1
http://www.wikidata.org/entity/Q21503300,Alfred Quinton Collins,1
http://www.wikidata.org/entity/Q22667536,Miss Leland,1
http://www.wikidata.org/entity/Q20936579,Adelaide Milton de Groot,1
http://www.wikidata.org/entity/Q21810582,Mira Edgerly-Korzybska,1
http://www.wikidata.org/entity/Q21994051,Dewitt Parshall,1
http://www.wikidata.org/entity/Q21995264,Oliver Tarbell Eddy,1
http://www.wikidata.org/entity/Q7397924,Sadie Irvine,1
http://www.wikidata.org/entity/Q22669595,DeWitt McClellan Lockman,1
http://www.wikidata.org/entity/Q5024338,Calvin Burnett,1
http://www.wikidata.org/entity/Q17228154,Kanō Osanobu,1
http://www.wikidata.org/entity/Q21458185,Stephen Seymour Thomas,1
http://www.wikidata.org/entity/Q21994089,James H. Cafferty,1
http://www.wikidata.org/entity/Q20127277,Henry Williams,1
http://www.wikidata.org/entity/Q20127413,James Hamilton,1
http://www.wikidata.org/entity/Q22577466,Jeremiah Paul,1
http://www.wikidata.org/entity/Q89294139,Debbie Grossman,1
http://www.wikidata.org/entity/Q18011882,Juliette Alexandre Bisson,1
http://www.wikidata.org/entity/Q21647558,Pierre Henri,1
http://www.wikidata.org/entity/Q22672217,Lodewijk Tieling,1
http://www.wikidata.org/entity/Q10330886,Zhu Duan,1
http://www.wikidata.org/entity/Q22341569,"Samuel Broadbent, Jr.",1
http://www.wikidata.org/entity/Q16059870,Gu Yun,1
http://www.wikidata.org/entity/Q19975177,William Harrison Scarborough,1
http://www.wikidata.org/entity/Q22670107,William Warner Jr.,1
http://www.wikidata.org/entity/Q23688934,Raymond Steth,1
http://www.wikidata.org/entity/Q41799865,James Gardner,1
http://www.wikidata.org/entity/Q43731683,Charles J. Tyson,1
http://www.wikidata.org/entity/Q43732580,Isaac G. Tyson,1
http://www.wikidata.org/entity/Q45706167,Dai Benxiao,1
http://www.wikidata.org/entity/Q22691252,James Whitehorne,1
http://www.wikidata.org/entity/Q22704553,Bernice Pauahi Andrews Fernow,1
http://www.wikidata.org/entity/Q21295011,Charles S. Raleigh,1
http://www.wikidata.org/entity/Q21995355,William Magrath,1
http://www.wikidata.org/entity/Q18515457,Ben Foster,1
http://www.wikidata.org/entity/Q21995342,Thomas Peat,1
http://www.wikidata.org/entity/Q22276332,Aramenta Dianthe Vail,1
http://www.wikidata.org/entity/Q22704554,Mary McLellan Hamilton,1
http://www.wikidata.org/entity/Q59481365,'Abd al-Qadir Hisari,1
http://www.wikidata.org/entity/Q77660002,Sonia Handelman Meyer,1
http://www.wikidata.org/entity/Q18508068,Charles Wesley Jarvis,1
http://www.wikidata.org/entity/Q20981230,Lawrence Sully,1
http://www.wikidata.org/entity/Q22276185,Millie Bruhl Fredrick,1
http://www.wikidata.org/entity/Q22302378,Yokoyama Seiki,1
http://www.wikidata.org/entity/Q27048550,Albertus H. Baldwin,1
http://www.wikidata.org/entity/Q11463156,Oda Kaisen,1
http://www.wikidata.org/entity/Q15432291,Mohammad Imran Qureshi,1
http://www.wikidata.org/entity/Q21978976,Sally Michel Avery,1
http://www.wikidata.org/entity/Q21995246,Master of the Orléans Triptych,1
http://www.wikidata.org/entity/Q22669218,Sōkan,1
http://www.wikidata.org/entity/Q98184240,Qiao Bin,1
http://www.wikidata.org/entity/Q18511672,Henry Herschel Hay Cameron,1
http://www.wikidata.org/entity/Q29963777,Ellen Morton Littlejohn,1
http://www.wikidata.org/entity/Q29963780,Margaret Morton Bibb,1
http://www.wikidata.org/entity/Q81808335,Heinrich Roth,1
http://www.wikidata.org/entity/Q11558762,Kaihō Yūsetsu,1
http://www.wikidata.org/entity/Q20116880,William Wood,1
http://www.wikidata.org/entity/Q96996862,Louis Jean-Baptiste Igout,1
http://www.wikidata.org/entity/Q5346807,Edwin Scheier,1
http://www.wikidata.org/entity/Q6780681,Mary Scheier,1
http://www.wikidata.org/entity/Q16857946,John Mare,1
http://www.wikidata.org/entity/Q18575690,"William Hudson, Jr.",1
http://www.wikidata.org/entity/Q20127273,John Henry Brown,1
http://www.wikidata.org/entity/Q20127403,William Lewis,1
http://www.wikidata.org/entity/Q20204397,Peter Moran,1
http://www.wikidata.org/entity/Q29913557,Emily Sargent,1
http://www.wikidata.org/entity/Q64851165,Rouff,1
http://www.wikidata.org/entity/Q7153423,Paul Sample,1
http://www.wikidata.org/entity/Q20853358,Thomas Hewes Hinckley,1
http://www.wikidata.org/entity/Q21995339,Thomas Gimbrede,1
http://www.wikidata.org/entity/Q21481733,George H. Hite,1
http://www.wikidata.org/entity/Q22814455,Giuseppe Scolari,1
http://www.wikidata.org/entity/Q29428331,Adeline Harris Sears,1
http://www.wikidata.org/entity/Q41943705,Charles Calverley,1
http://www.wikidata.org/entity/Q21598778,Jean Francois De Vallee,1
http://www.wikidata.org/entity/Q65076501,Ronald Joseph,1
http://www.wikidata.org/entity/Q60474143,Oliver H. Willard,1
http://www.wikidata.org/entity/Q21481348,C. S. Price,1
http://www.wikidata.org/entity/Q61348225,Yang Tianbi,1
http://www.wikidata.org/entity/Q21288740,Debbie Fleming Caffery,1
http://www.wikidata.org/entity/Q21994009,Alden Finney Brooks,1
http://www.wikidata.org/entity/Q55527444,Frederick and William Langenheim,1
http://www.wikidata.org/entity/Q6165415,Javier Arevalo,1
http://www.wikidata.org/entity/Q21647626,Robert Birmelin,1
http://www.wikidata.org/entity/Q22688294,James Van Dyck,1
http://www.wikidata.org/entity/Q55618750,Zheng Min,1
http://www.wikidata.org/entity/Q11418853,Keison,1
http://www.wikidata.org/entity/Q21994041,Charles Noel Flagg,1
http://www.wikidata.org/entity/Q60319748,Tara,1
http://www.wikidata.org/entity/Q82800530,Philippe Behagle,1
http://www.wikidata.org/entity/Q5504879,Fritz Bultman,1
http://www.wikidata.org/entity/Q20829680,Domingo Ram,1
http://www.wikidata.org/entity/Q63226025,Annie Bendolph,1
http://www.wikidata.org/entity/Q20204379,Henry Hitchings,1
http://www.wikidata.org/entity/Q21856816,Heinrich Franz Schalck,1
http://www.wikidata.org/entity/Q21995306,Sarah Fairchild,1
http://www.wikidata.org/entity/Q20878871,Seymour Remenick,1
http://www.wikidata.org/entity/Q24263584,Erica Baum,1
http://www.wikidata.org/entity/Q51120315,Loretta Pettway,1
http://www.wikidata.org/entity/Q11397127,Maejima Sōyū,1
http://www.wikidata.org/entity/Q18511634,Zhang Xiong,1
http://www.wikidata.org/entity/Q18088949,Paquin,1
http://www.wikidata.org/entity/Q20669603,Charles James Turrell,1
http://www.wikidata.org/entity/Q21993988,William P. Sheys,1
http://www.wikidata.org/entity/Q20203237,George Freeman,1
http://www.wikidata.org/entity/Q18511860,George Linen,1
http://www.wikidata.org/entity/Q21117075,Johann Nikolaus Grooth,1
http://www.wikidata.org/entity/Q3469833,Salla Casset,1
http://www.wikidata.org/entity/Q16019317,Frederick J. Brown,1
http://www.wikidata.org/entity/Q21851408,Master of Lecceto,1
http://www.wikidata.org/entity/Q22094678,Lynn Bostick,1
http://www.wikidata.org/entity/Q63253316,Lucy T. Pettway,1
http://www.wikidata.org/entity/Q80057070,Henry Speller,1
http://www.wikidata.org/entity/Q6760301,Margery Edwards,1
http://www.wikidata.org/entity/Q18527597,George Townly Stubbs,1
http://www.wikidata.org/entity/Q38455487,Egbert Guy Fowx,1
http://www.wikidata.org/entity/Q27884301,Peter Lekeux,1
http://www.wikidata.org/entity/Q15897223,Chen Juzhong,1
http://www.wikidata.org/entity/Q20890521,Mary McMillan,1
http://www.wikidata.org/entity/Q22688109,Miriam Washburn,1
http://www.wikidata.org/entity/Q21288920,Frédéric Dubois,1
http://www.wikidata.org/entity/Q7790538,Thomas Hazlehurst,1
http://www.wikidata.org/entity/Q21997244,Jean Baptist Ponce Lambert,1
http://www.wikidata.org/entity/Q52148533,Lucia Kleinhans Mathews,1
http://www.wikidata.org/entity/Q78171751,Lucy Ashjian,1
http://www.wikidata.org/entity/Q3425943,René Buthaud,1
http://www.wikidata.org/entity/Q21994080,Georgia Marsh,1
http://www.wikidata.org/entity/Q28858331,"William McBride, Jr.",1
http://www.wikidata.org/entity/Q60767861,Elmer Brown,1
http://www.wikidata.org/entity/Q61833712,Norma Morgan,1
http://www.wikidata.org/entity/Q6014109,Miguel Castro Leñero,1
http://www.wikidata.org/entity/Q16213050,Edmond Bacot,1
http://www.wikidata.org/entity/Q21997260,Charles Etienne Leguay,1
http://www.wikidata.org/entity/Q28836806,Minna Keene,1
http://www.wikidata.org/entity/Q3093914,Gabriel Prieur,1
http://www.wikidata.org/entity/Q16186464,Juan Sanchez,1
http://www.wikidata.org/entity/Q56715821,Francí Gomar,1
http://www.wikidata.org/entity/Q7342130,Robert Blackburn,1
http://www.wikidata.org/entity/Q24284726,Emily Winthrop Miles,1
http://www.wikidata.org/entity/Q64107155,Alan Glass,1
http://www.wikidata.org/entity/Q89140425,Class of Palmette-eye-cups,1
http://www.wikidata.org/entity/Q97010264,Hugh Owen,1
http://www.wikidata.org/entity/Q1328673,Elde Steeg,1
http://www.wikidata.org/entity/Q16105841,Luis Cruz Azaceta,1
http://www.wikidata.org/entity/Q52644997,James M. Osborn,1
http://www.wikidata.org/entity/Q68570354,Rufus Anson,1
http://www.wikidata.org/entity/Q1555109,Guo Xu,1
http://www.wikidata.org/entity/Q2284138,Siegrun Appelt,1
http://www.wikidata.org/entity/Q16193294,Stieg Persson,1
http://www.wikidata.org/entity/Q21074158,Henri Vergé-Sarrat,1
http://www.wikidata.org/entity/Q21853947,Bruno Marzi,1
http://www.wikidata.org/entity/Q21994061,Edward Martin Taber,1
http://www.wikidata.org/entity/Q28935118,Sharon Harper,1
http://www.wikidata.org/entity/Q6962626,Nancy Davenport,1
http://www.wikidata.org/entity/Q21408533,Charles C. Hofmann,1
http://www.wikidata.org/entity/Q21638655,Alexander Shilling,1
http://www.wikidata.org/entity/Q37822599,Maurice Jacques,1
http://www.wikidata.org/entity/Q50376679,Nonggirrnga Marawili,1
http://www.wikidata.org/entity/Q14755480,Jan Martel,1
http://www.wikidata.org/entity/Q16066105,Catherine Andras,1
http://www.wikidata.org/entity/Q26997727,Napachie Pootoogook,1
http://www.wikidata.org/entity/Q28922564,Shiva Ahmadi,1
http://www.wikidata.org/entity/Q41692082,John Reekie,1
http://www.wikidata.org/entity/Q52018881,Kanō Seisen'in,1
http://www.wikidata.org/entity/Q18516482,David Baudringien,1
http://www.wikidata.org/entity/Q42292327,Henry White,1
http://www.wikidata.org/entity/Q43135899,Florence Vincent Robinson,1
http://www.wikidata.org/entity/Q44479920,McPherson & Oliver,1
http://www.wikidata.org/entity/Q54086383,Chitarman,1
http://www.wikidata.org/entity/Q56738109,Hans of Landshut,1
http://www.wikidata.org/entity/Q7172881,Peter Booth,1
http://www.wikidata.org/entity/Q21857368,Edmé Charles de Lioux de Savignac,1
http://www.wikidata.org/entity/Q21973653,James G. Davis,1
http://www.wikidata.org/entity/Q55219783,Melissa Shook,1
http://www.wikidata.org/entity/Q4875664,Bea Nettles,1
http://www.wikidata.org/entity/Q7966219,Walter Stuempfig,1
http://www.wikidata.org/entity/Q22122834,Avner Moriah,1
http://www.wikidata.org/entity/Q15493945,Jane and Louise Wilson,1
http://www.wikidata.org/entity/Q20903094,Ralph Rosenborg,1
http://www.wikidata.org/entity/Q18684924,Joan Liffring-Zug Bourret,1
http://www.wikidata.org/entity/Q7079939,Ogden Pleissner,1
http://www.wikidata.org/entity/Q22661410,Jean-Marie Tiron,1
http://www.wikidata.org/entity/Q21498504,Thomas Wilcocks Sully,1
http://www.wikidata.org/entity/Q43134072,James E. McClees,1
http://www.wikidata.org/entity/Q19560870,Jo Ann Callis,1
http://www.wikidata.org/entity/Q21995292,Roberto Juarez,1
http://www.wikidata.org/entity/Q45418331,Huang Xiangjian,1
http://www.wikidata.org/entity/Q606623,Antonius Höckelmann,1
http://www.wikidata.org/entity/Q7793715,Thomas S. Buechner,1
http://www.wikidata.org/entity/Q7795167,Thomas William Saunders,1
http://www.wikidata.org/entity/Q15030073,John Dubrow,1
http://www.wikidata.org/entity/Q81612881,Simon Pantin,1
http://www.wikidata.org/entity/Q96999317,Franck Chauvassaignes,1
http://www.wikidata.org/entity/Q7029556,Nicolas Carone,1
http://www.wikidata.org/entity/Q20640920,Dan McCleary,1
http://www.wikidata.org/entity/Q19958994,James Biederman,1
http://www.wikidata.org/entity/Q21995140,Joseph Bordes,1
http://www.wikidata.org/entity/Q21880760,Karl Schrag,1
http://www.wikidata.org/entity/Q22086674,Samuel Joseph Brown,1
http://www.wikidata.org/entity/Q28871281,Charles Sallee,1
http://www.wikidata.org/entity/Q63252888,Lola Pettway,1
http://www.wikidata.org/entity/Q17403677,George McNeil,1
http://www.wikidata.org/entity/Q22094674,Jacob El Hanani,1
http://www.wikidata.org/entity/Q22251653,Gertrud Preiswerk,1
http://www.wikidata.org/entity/Q43665256,Alma A. Pelot,1
http://www.wikidata.org/entity/Q51885869,William Russell,1
http://www.wikidata.org/entity/Q52154690,Pietro Dovizielli,1
http://www.wikidata.org/entity/Q7192818,Pieter Pietersz II,1
http://www.wikidata.org/entity/Q56709606,Byron M. Pickett,1
http://www.wikidata.org/entity/Q2304465,Wolfers Frères,1
http://www.wikidata.org/entity/Q7803857,Tim Lowly,1
http://www.wikidata.org/entity/Q11068974,Zhang Chong,1
http://www.wikidata.org/entity/Q1348628,Ercole Banci,1
http://www.wikidata.org/entity/Q21752067,Daniel Koerner,1
http://www.wikidata.org/entity/Q21995234,Luise Kaish,1
http://www.wikidata.org/entity/Q6224166,John Button,1
http://www.wikidata.org/entity/Q22275399,Radcliffe Bailey,1
http://www.wikidata.org/entity/Q33897046,Painter of the Wooly Satyrs,1
http://www.wikidata.org/entity/Q63614549,Phyllis Galembo,1
http://www.wikidata.org/entity/Q79424575,Jean Lemoyen le Lorrain,1
http://www.wikidata.org/entity/Q79425442,"Convent of Saint Joseph-de-la-Providence, Paris",1
http://www.wikidata.org/entity/Q7162591,Penelope Umbrico,1
http://www.wikidata.org/entity/Q19887917,Lee Sievan,1
http://www.wikidata.org/entity/Q20877821,Franklin C. Watkins,1
http://www.wikidata.org/entity/Q30104791,Ferdinand Eusebius Miseroni,1
http://www.wikidata.org/entity/Q5298386,Dorothy Doughty,1
http://www.wikidata.org/entity/Q20857489,Joseph De Martini,1
http://www.wikidata.org/entity/Q21810680,Warren Sheppard,1
http://www.wikidata.org/entity/Q38521022,James F. Gibson,1
http://www.wikidata.org/entity/Q5116369,Chunghi Choo,1
http://www.wikidata.org/entity/Q21070947,Andrew Spence,1
http://www.wikidata.org/entity/Q79445941,Wu Guxiang,1
http://www.wikidata.org/entity/Q96288812,William McKnight Farrow,1
http://www.wikidata.org/entity/Q22093647,Pan Simu,1
http://www.wikidata.org/entity/Q51323090,Else Thalemann,1
http://www.wikidata.org/entity/Q52305854,William Russell Sedgfield,1
http://www.wikidata.org/entity/Q21416429,Jerome Blum,1
http://www.wikidata.org/entity/Q21994072,Frank Randal,1
http://www.wikidata.org/entity/Q63037399,Diane MacKown,1
http://www.wikidata.org/entity/Q64683521,Wilmer Angier Jennings,1
http://www.wikidata.org/entity/Q18634271,Master of Bellaert,1
http://www.wikidata.org/entity/Q21289099,Herman Rossberg,1
http://www.wikidata.org/entity/Q18508052,Charles Parsons,1
http://www.wikidata.org/entity/Q32786180,Bhawani Das,1
http://www.wikidata.org/entity/Q20200670,John Atherton,1
http://www.wikidata.org/entity/Q28911630,Laura Larson,1
http://www.wikidata.org/entity/Q51729386,Charles I. Berg,1
http://www.wikidata.org/entity/Q55128933,Ellen Carey,1
http://www.wikidata.org/entity/Q6118678,Jacob Glushakow,1
http://www.wikidata.org/entity/Q18562176,Goodhart Master,1
http://www.wikidata.org/entity/Q18819469,Henry Heath,1
http://www.wikidata.org/entity/Q65120514,Jack Jordan,1
http://www.wikidata.org/entity/Q6968683,Nate Lowman,1
http://www.wikidata.org/entity/Q22661422,Joseph Etienne Blerzy,1
http://www.wikidata.org/entity/Q21994028,Audrey Buller,1
http://www.wikidata.org/entity/Q65120423,William E. Smith,1
http://www.wikidata.org/entity/Q19668702,Paul Benney,1
http://www.wikidata.org/entity/Q75847742,Pieter de Pannemaker,1
http://www.wikidata.org/entity/Q16145742,Ilene Segalove,1
http://www.wikidata.org/entity/Q21995245,Master of Guillaume Lambert,1
http://www.wikidata.org/entity/Q22339011,John Bluck,1
http://www.wikidata.org/entity/Q17399227,Patrick Poirier,1
http://www.wikidata.org/entity/Q17399229,Anne Poirier,1
http://www.wikidata.org/entity/Q22116540,Hilde Reindl,1
http://www.wikidata.org/entity/Q22661419,Louis Roucel,1
http://www.wikidata.org/entity/Q15487727,Lee Gatch,1
http://www.wikidata.org/entity/Q21995359,William Scott Pyle,1
